kepoi_name,koi_disposition,target,koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_impact,koi_model_snr,koi_steff,koi_slogg,koi_srad
K03326.01,FALSE POSITIVE,0,14.77820911,5.395,10774.0,44.48,809.0,101.07,1.258,123.1,6258.0,4.442,1.046
K03408.01,CANDIDATE,1,65.427645,9.404,319.0,1.65,453.0,9.94,0.004,15.6,6014.0,4.504,0.926
K03409.01,FALSE POSITIVE,0,11.08260553,6.23,601.2,7.34,1108.0,355.64,0.966,51.3,5125.0,3.674,2.196
K03410.01,CONFIRMED,2,16.5860329,7.043,231.3,2.09,821.0,107.25,0.167,14.6,5626.0,4.149,1.389
K03410.02,CONFIRMED,2,61.569765,9.75,298.3,2.44,530.0,18.66,0.486,10.9,5626.0,4.149,1.389
K00336.01,FALSE POSITIVE,0,19.5148412,3.096,102.7,2.8,1200.0,489.75,0.742,13.1,7004.0,3.854,2.556
K03411.01,FALSE POSITIVE,0,26.83771808,1.6162,8512.0,12.68,658.0,44.22,0.917,101.4,6194.0,4.445,1.069
K03412.01,CONFIRMED,2,16.7525077,3.174,338.3,3.65,801.0,97.43,0.763,18.2,4807.0,3.906,1.802
K03496.01,CONFIRMED,2,23.2385587,8.432,161.2,2.18,903.0,157.09,0.355,15.5,6602.0,4.108,1.685
K03496.02,CANDIDATE,1,8.5433774,6.149,75.1,1.58,1260.0,595.97,0.748,10.3,6602.0,4.108,1.685
K03497.01,CONFIRMED,2,20.35971899,2.1521,345.7,0.8,276.0,1.38,0.925,26.8,3419.0,4.904,0.344
K00343.01,CONFIRMED,2,4.761705895,3.3061,497.1,2.75,1201.0,491.37,0.384,138.5,5794.0,4.263,1.225
K03498.01,FALSE POSITIVE,0,43.798566,6.401,290.4,48.52,721.0,63.8,1.182,26.1,5611.0,3.842,2.227
K03499.01,FALSE POSITIVE,0,12.4281308,6.79,131.4,0.85,715.0,61.78,0.33,9.4,5940.0,4.621,0.729
K03500.01,CONFIRMED,2,73.7502765,13.309,233.1,3.78,677.0,49.76,0.127,33.9,6056.0,3.797,2.481
K03595.01,FALSE POSITIVE,0,100.40132734,9.7436,53781.9,26.0,420.0,7.37,0.436,1331.0,5903.0,4.353,1.1
K03596.01,FALSE POSITIVE,0,11.320287875,4.82219,243413.0,59.23,928.0,175.69,0.526,1539.9,6153.0,4.302,1.127
K03597.01,FALSE POSITIVE,0,1.219034103,2.4494,95697.0,40.46,1977.0,3621.09,0.455,319.1,5914.0,4.217,1.271
K03598.01,FALSE POSITIVE,0,18.79862195,7.4782,380204.0,55.07,575.0,25.91,0.524,551.3,5334.0,4.585,0.796
K03599.01,FALSE POSITIVE,0,6.30828538,2.48633,113526.0,29.34,803.0,98.21,0.69,559.2,5069.0,4.524,0.78
K03600.01,FALSE POSITIVE,0,4.80912667,7.9331,134093.0,44.3,1270.0,615.74,0.471,1033.2,6462.0,4.371,1.166
K00351.01,CONFIRMED,2,331.5972732,14.404,8322.1,10.89,294.0,1.76,0.02,355.0,5970.0,4.317,1.2
K03690.01,FALSE POSITIVE,0,12.893018017,3.30029,16032.8,62.52,1004.0,240.5,1.241,453.0,6387.0,4.178,1.408
K03691.01,FALSE POSITIVE,0,4.532416322,3.2864,34953.0,62.25,1328.0,735.27,1.183,175.6,6306.0,4.283,1.281
K03692.01,CANDIDATE,1,1.160153553,2.16452,12302.5,60.47,2183.0,5363.78,1.258,552.8,6200.0,4.161,1.382
K03693.01,FALSE POSITIVE,0,4.032760214,2.7194,10803.4,378.61,2582.0,10499.43,1.224,150.9,4969.0,2.899,9.433
K03694.01,FALSE POSITIVE,0,3.723552982,3.5632,40143.0,18.83,1176.0,452.71,0.629,145.7,6063.0,4.51,0.89
K03695.01,FALSE POSITIVE,0,2.244600029,1.9204,8611.0,27.47,1190.0,475.37,1.185,42.6,5256.0,4.502,0.802
K03786.01,FALSE POSITIVE,0,0.97430309,2.1088,34976.0,37.62,1643.0,1728.18,1.169,224.0,5688.0,4.583,0.786
K03787.01,FALSE POSITIVE,0,141.73403059,1.5851,7736.4,10.3,329.0,2.77,0.912,157.4,5606.0,4.478,0.918
K03788.01,FALSE POSITIVE,0,5.55260695,4.1178,727.6,2674.69,6436.0,404932.04,1.174,60.7,3306.0,0.273,116.965
K03789.01,FALSE POSITIVE,0,2.347479696,26.25,81996.0,60.5,1502.0,1207.51,1.051,261.1,5891.0,4.305,1.138
K03790.01,FALSE POSITIVE,0,0.890745373,1.9215,120034.0,36.92,1892.0,3015.62,0.599,239.6,5780.0,4.438,1.0
K03791.01,CONFIRMED,2,440.7843755,21.693,2579.0,7.23,308.0,2.14,0.424,181.0,6340.0,4.163,1.393
K03791.02,CONFIRMED,2,220.142913,19.528,1796.4,5.94,389.0,5.4,0.023,121.2,6340.0,4.163,1.393
K03885.01,FALSE POSITIVE,0,1.870990236,1.8432,642.6,26.1,1668.0,1824.38,1.193,37.4,6384.0,4.419,1.086
K03886.01,FALSE POSITIVE,0,5.56648691,10.931,694.9,43.67,2618.0,11089.75,0.935,103.6,4694.0,2.564,12.701
K03887.01,FALSE POSITIVE,0,1.241483276,2.195,141.0,27.25,1847.0,2761.35,1.227,32.0,6140.0,4.394,1.053
K03888.01,FALSE POSITIVE,0,0.955297055,1.7405,846.1,18.16,1550.0,1367.42,1.193,67.3,5319.0,4.548,0.734
K03889.01,FALSE POSITIVE,0,280.476576,32.24,651.2,3.16,268.0,1.22,0.974,38.7,5869.0,4.528,0.892
K03890.01,CANDIDATE,1,152.8255989,22.688,2173.5,34.85,734.0,68.47,0.409,98.9,4991.0,2.933,7.506
K03891.01,CANDIDATE,1,47.1096306,5.741,752.2,78.98,751.0,75.4,1.23,35.1,5258.0,3.597,2.78
K03980.01,CANDIDATE,1,0.469334634,0.8864,340.4,2.4,2432.0,8264.27,0.95,49.1,5888.0,4.394,1.008
K03981.01,FALSE POSITIVE,0,0.849277809,3.137,690.8,20.11,1781.0,2366.84,1.187,17.1,5743.0,4.553,0.853
K03982.01,FALSE POSITIVE,0,2.399081606,4.384,6071.6,40.6,1360.0,810.78,1.276,89.9,5780.0,4.438,1.0
K03983.01,FALSE POSITIVE,0,5.14072621,27.24,145.6,19.28,1076.0,317.19,1.159,44.5,5751.0,4.389,1.035
K03984.01,CONFIRMED,2,1.44445234,0.9753,200.7,2.03,1800.0,2479.44,0.162,20.9,5305.0,4.088,1.449
K03985.01,FALSE POSITIVE,0,3.55653637,8.7,202.5,1.7,1272.0,619.57,0.712,23.1,5950.0,4.395,1.114
K03986.01,FALSE POSITIVE,0,9.60853601,3.672,584.4,31.99,984.0,221.77,1.229,19.3,6377.0,4.398,1.158
K04077.01,FALSE POSITIVE,0,0.786260569,4.556,877.1,15.72,1192.0,477.45,1.226,246.0,4223.0,4.681,0.557
K04078.01,FALSE POSITIVE,0,0.597934463,3.1225,515.0,23.2,2126.0,4834.45,1.224,72.2,6052.0,4.539,0.863
K04080.01,FALSE POSITIVE,0,1.061002863,1.962,142.4,1.06,1679.0,1883.03,0.337,15.7,5767.0,4.538,0.881
K04082.01,FALSE POSITIVE,0,0.924821319,2.594,122.4,1.1,1963.0,3514.31,0.401,24.3,6135.0,4.455,0.974
K04083.01,FALSE POSITIVE,0,4.4697452,5.33,241.5,2.43,1248.0,574.11,0.982,33.8,6102.0,4.316,1.125
K04084.01,CONFIRMED,2,214.881456,9.581,759.2,2.68,286.0,1.59,0.023,16.1,5323.0,4.378,0.995
K04084.03,CANDIDATE,1,8.19619768,2.109,197.4,1.55,851.0,123.81,0.781,9.3,5323.0,4.378,0.995
K02667.01,FALSE POSITIVE,0,1.303576682,1.021,245.5,1.51,1694.0,1940.45,0.08,22.1,6045.0,4.494,0.955
K02668.01,CONFIRMED,2,0.679336747,1.2188,240.7,1.4,1883.0,2982.78,0.209,36.7,5440.0,4.491,0.913
K02669.01,FALSE POSITIVE,0,213.6103207,10.7643,110990.0,46.07,291.0,1.69,0.977,534.5,5931.0,4.554,0.845
K02670.01,FALSE POSITIVE,0,170.8658492,16.9895,29840.8,24.4,387.0,5.33,0.684,897.0,5989.0,4.221,1.324
K02671.01,FALSE POSITIVE,0,21.47642727,5.5498,348130.0,59.5,655.0,43.52,0.006,124.8,5780.0,4.438,1.0
K02672.01,CONFIRMED,2,88.5122014,6.8214,2518.7,4.7,390.0,5.47,0.242,63.1,5593.0,4.45,0.945
K02672.02,CONFIRMED,2,42.9923284,4.726,1120.1,3.32,496.0,14.33,0.643,34.1,5593.0,4.45,0.945
K02739.02,CANDIDATE,1,7.0956395,3.465,108.1,1.2,989.0,225.73,0.06,10.5,5480.0,4.26,1.174
K02740.01,FALSE POSITIVE,0,1.844857057,1.6557,85.6,0.97,1601.0,1548.86,0.594,21.5,6143.0,4.403,1.004
K02741.01,FALSE POSITIVE,0,0.755103143,2.885,43.8,1.49,2927.0,17302.11,0.662,27.3,5996.0,3.87,2.128
K02742.01,CONFIRMED,2,0.789160884,0.9268,215.1,0.91,1244.0,564.46,0.376,23.6,4258.0,4.635,0.622
K02743.01,CONFIRMED,2,11.87457664,1.9797,220.7,1.32,728.0,66.33,0.432,21.4,5523.0,4.506,0.88
K02744.01,CONFIRMED,2,109.6469948,6.568,899.7,4.85,428.0,7.95,0.797,26.7,5332.0,4.083,1.453
K02744.02,CANDIDATE,1,11.615625,2.233,191.2,2.84,905.0,158.69,0.977,8.8,5332.0,4.083,1.453
K02835.01,CONFIRMED,2,6.30922043,1.3251,691.2,1.37,606.0,31.73,0.118,22.5,4380.0,4.71,0.53
K02836.01,CONFIRMED,2,2.94194296,2.056,278.0,1.22,988.0,225.15,0.03,18.2,4901.0,4.544,0.758
K02837.01,CONFIRMED,2,13.32191461,6.213,133.5,2.88,1299.0,672.06,0.784,24.3,6995.0,3.925,2.274
K02838.01,CONFIRMED,2,7.69994466,4.432,70.9,0.92,969.0,208.61,0.018,17.4,5727.0,4.328,1.104
K02838.02,CONFIRMED,2,4.77466043,3.804,54.3,0.81,1137.0,395.06,0.03,15.5,5727.0,4.328,1.104
K02839.01,CONFIRMED,2,2.164570593,1.2862,525.1,1.27,783.0,88.91,0.338,19.8,3941.0,4.713,0.554
K02840.01,CANDIDATE,1,3.67936863,3.47,85.9,0.92,1112.0,361.27,0.885,18.1,5676.0,4.474,0.848
K02921.01,CANDIDATE,1,16.6146221,2.706,361.2,1.49,604.0,31.48,0.017,10.6,5295.0,4.548,0.8
K02922.01,FALSE POSITIVE,0,0.497581917,1.46,140.6,0.76,1801.0,2487.04,0.328,17.1,5271.0,4.634,0.63
K02923.01,CANDIDATE,1,5.83892993,1.1066,237.4,1.19,835.0,114.94,0.319,15.3,5279.0,4.588,0.769
K02924.01,CONFIRMED,2,2.279523364,1.6202,126.8,0.87,1123.0,374.78,0.033,16.7,5017.0,4.516,0.797
K02924.02,CANDIDATE,1,8.85686712,0.606,319.2,1.88,714.0,61.54,0.923,11.9,5017.0,4.516,0.797
K02925.01,CANDIDATE,1,0.716531851,0.655,78.9,1.11,2034.0,4063.57,0.887,17.9,5552.0,4.349,1.03
K00300.01,FALSE POSITIVE,0,2.976020742,3.73,114.9,2.07,1740.0,2169.16,0.721,60.6,5947.0,3.939,1.796
K03019.01,CONFIRMED,2,4.17939037,2.647,172.8,1.52,1194.0,478.98,0.317,16.1,5633.0,4.296,1.162
K03019.02,CANDIDATE,1,2.012094,2.157,74.8,0.99,1523.0,1274.27,0.066,9.1,5633.0,4.296,1.162
K03020.01,CANDIDATE,1,10.9192653,4.572,91.1,1.9,1107.0,355.29,0.434,15.0,5745.0,3.939,1.972
K03021.01,FALSE POSITIVE,0,0.803835923,1.397,52.6,0.78,2129.0,4863.18,0.447,12.4,6242.0,4.442,1.047
K03022.01,CONFIRMED,2,2.76263737,1.821,185.0,1.25,1231.0,544.05,0.46,14.1,5772.0,4.528,0.901
K03022.02,CONFIRMED,2,5.05368985,2.514,171.5,1.21,1007.0,243.06,0.53,11.5,5772.0,4.528,0.901
K03023.01,FALSE POSITIVE,0,4.39049637,3.0112,113.5,2.07,1637.0,1701.16,0.389,31.1,6429.0,3.989,1.908
K03111.01,CANDIDATE,1,10.76800074,3.494,65.1,0.92,885.0,144.85,0.583,14.2,5874.0,4.338,1.096
K03111.02,CANDIDATE,1,4.32848303,2.955,35.5,0.66,1199.0,488.23,0.367,11.4,5874.0,4.338,1.096
K03112.01,CANDIDATE,1,2.118893997,0.822,311.4,1.41,1230.0,541.53,0.019,11.3,5504.0,4.583,0.796
K03113.01,CONFIRMED,2,2.46050095,1.861,276.8,1.03,969.0,208.54,0.052,16.7,4811.0,4.626,0.634
K03114.01,CANDIDATE,1,7.49133777,6.315,34.5,1.01,1291.0,656.15,0.013,14.4,6177.0,3.993,1.71
K03115.01,CONFIRMED,2,5.8660127,3.985,183.0,1.45,1064.0,302.77,0.539,16.8,6020.0,4.427,1.04
K03116.01,CONFIRMED,2,23.9107056,4.996,294.0,1.91,709.0,59.76,0.398,12.9,6338.0,4.418,1.091
K03228.01,FALSE POSITIVE,0,0.98762513,1.127,28.6,1.14,3728.0,45704.5,0.547,14.8,9456.0,4.172,2.022
K03230.01,FALSE POSITIVE,0,8.80854183,34.7564,174.7,2.69,1000.0,236.05,0.993,137.3,6017.0,4.3,1.21
K03230.02,FALSE POSITIVE,0,3.796383639,8.6711,31.1,0.71,1323.0,724.17,0.649,24.5,6017.0,4.3,1.21
K03231.01,FALSE POSITIVE,0,19.7639874,12.319,51.3,1.19,900.0,155.45,0.489,13.5,6195.0,4.072,1.617
K03232.01,CONFIRMED,2,6.05919881,1.365,154.2,1.21,976.0,214.55,0.438,11.7,5734.0,4.462,0.962
K03234.01,CONFIRMED,2,2.41810158,2.144,46.8,0.85,1602.0,1555.96,0.016,13.4,6258.0,4.307,1.239
K03236.01,CANDIDATE,1,7.13044117,2.566,31.9,1.18,1400.0,908.79,0.068,10.5,6312.0,3.964,2.074
K03327.01,FALSE POSITIVE,0,15.60862948,6.6957,34356.0,39.42,648.0,41.71,1.171,186.0,5569.0,4.566,0.829
K03328.01,FALSE POSITIVE,0,63.9005941,8.2789,17097.0,25.91,353.0,3.68,1.194,110.8,5204.0,4.63,0.634
K03329.01,CANDIDATE,1,12.6878176,4.262,293.0,2.16,851.0,123.89,0.921,13.5,6258.0,4.442,1.046
K03330.01,CONFIRMED,2,16.2951259,3.678,197.9,1.15,574.0,25.59,0.494,13.0,4915.0,4.512,0.812
K03331.01,FALSE POSITIVE,0,18.173045009,10.9113,69911.3,24.39,650.0,42.19,0.674,1820.5,5799.0,4.548,0.86
K03332.01,FALSE POSITIVE,0,14.12678065,5.9303,7647.4,31.13,670.0,47.56,1.254,127.1,5656.0,4.583,0.784
K03333.01,FALSE POSITIVE,0,53.501860974,5.25334,456778.0,55.23,409.0,6.63,0.431,1363.9,5436.0,4.587,0.748
K03413.01,FALSE POSITIVE,0,49.612757516,7.07603,130460.0,57.08,536.0,19.46,0.929,2070.3,6241.0,4.45,1.031
K03414.01,FALSE POSITIVE,0,27.009807384,1.96698,67898.0,22.32,330.0,2.82,0.949,541.3,3900.0,4.727,0.534
K03415.01,CONFIRMED,2,15.0219784,5.068,96.9,1.77,874.0,137.91,0.96,7.4,5831.0,4.162,1.382
K03416.01,CANDIDATE,1,11.8237228,8.518,212.7,1.25,703.0,57.62,0.698,14.2,5559.0,4.578,0.803
K03417.01,CONFIRMED,2,91.078624,10.304,738.6,3.26,415.0,7.02,0.901,20.8,5915.0,4.437,1.008
K03418.01,CONFIRMED,2,85.272459,13.31,767.8,3.85,443.0,9.1,0.965,18.9,5922.0,4.349,1.057
K03419.01,FALSE POSITIVE,0,58.5850357,3.5939,75468.0,149.98,707.0,59.16,1.309,656.5,6379.0,3.925,1.994
K03500.02,CANDIDATE,1,4.7482669,4.947,35.6,1.57,1690.0,1927.62,0.673,12.1,6056.0,3.797,2.481
K03501.01,FALSE POSITIVE,0,14.541781166,9.1151,143645.0,2722.92,834.0,114.56,22.28,768.9,5997.0,4.304,1.148
K03502.01,FALSE POSITIVE,0,12.4261177,28.5357,1230.4,3.8,724.0,64.95,0.945,89.9,5713.0,4.554,0.851
K03503.01,CONFIRMED,2,21.1876185,3.69,71.7,0.79,676.0,49.23,0.777,8.5,6355.0,4.547,0.849
K03504.01,FALSE POSITIVE,0,12.42560404,23.9402,458.9,2.52,733.0,68.44,0.96,40.8,5713.0,4.541,0.893
K03505.01,FALSE POSITIVE,0,30.9604688,14.992,460.9,89.18,1064.0,303.13,1.208,27.1,5367.0,3.216,3.558
K03506.01,FALSE POSITIVE,0,12.62530918,3.163,39413.0,87.2,1214.0,514.08,1.151,32.5,6878.0,4.012,1.844
K03601.01,FALSE POSITIVE,0,2.33211505,2.96723,105949.0,140.22,1594.0,1530.05,1.747,997.8,6384.0,4.348,1.094
K03602.01,FALSE POSITIVE,0,249.36211832,8.3559,35830.4,48.69,308.0,2.14,1.17,846.1,5940.0,4.352,1.02
K03603.01,FALSE POSITIVE,0,5.519188936,7.1351,217073.0,43.06,932.0,178.7,0.459,2270.6,5324.0,4.439,0.897
K03604.01,FALSE POSITIVE,0,4.818863794,6.2625,65936.5,51.32,1595.0,1529.01,0.486,2048.7,6313.0,3.936,1.935
K03605.01,FALSE POSITIVE,0,178.26802035,5.86461,45753.9,34.07,256.0,1.02,1.135,961.4,5126.0,4.578,0.696
K03606.01,FALSE POSITIVE,0,2.181555909,4.41739,85406.9,91.3,1730.0,2119.28,1.261,1548.2,6584.0,4.331,1.246
K03607.01,FALSE POSITIVE,0,0.895276162,3.0518,319082.0,172.25,2731.0,13121.22,0.618,932.1,5242.0,3.631,2.55
K00353.02,CONFIRMED,2,30.6528935,4.99,269.7,2.86,780.0,87.69,0.682,17.4,6200.0,4.072,1.64
K03696.01,FALSE POSITIVE,0,181.8521773,5.7725,27559.0,46.38,333.0,2.91,1.189,293.8,6063.0,4.476,1.012
K03697.01,FALSE POSITIVE,0,223.1127475,8.9683,11538.8,46.33,332.0,2.87,1.266,224.5,6211.0,4.389,1.056
K03698.01,FALSE POSITIVE,0,15.64064161,6.4524,273309.0,77.18,921.0,169.73,0.522,206.3,6517.0,4.279,1.374
K03699.01,FALSE POSITIVE,0,3.31577795,4.2349,94567.0,27.77,1104.0,349.78,0.633,124.6,5528.0,4.516,0.849
K03700.01,FALSE POSITIVE,0,2.990252395,7.8462,216437.0,89.85,1264.0,603.02,1.117,541.7,5780.0,4.438,1.0
K03701.01,FALSE POSITIVE,0,2.08043378,7.708,6861.2,510.48,1629.0,1661.27,5.106,289.1,6377.0,4.399,1.119
K03792.01,FALSE POSITIVE,0,2.723858181,1.4313,5497.0,7.13,900.0,154.53,0.913,23.8,4416.0,4.57,0.733
K00362.01,FALSE POSITIVE,0,14.022451457,8.08619,20082.9,14.93,810.0,101.92,0.189,2707.7,6061.0,4.401,1.05
K03793.01,FALSE POSITIVE,0,0.635441862,1.9827,147609.0,56.3,2118.0,4750.98,0.872,317.1,5780.0,4.438,1.0
K03794.01,CONFIRMED,2,0.65355361,1.63,4595.9,22.95,1437.0,1004.07,1.226,217.4,4550.0,4.622,0.66
K03795.01,FALSE POSITIVE,0,1.873380717,10.1083,538716.0,89.79,1669.0,1830.27,0.27,1513.7,5992.0,4.283,1.171
K03796.01,FALSE POSITIVE,0,1.87337894,9.1328,5444.0,51.11,2925.0,17342.01,0.883,223.1,4740.0,2.9,5.721
K03797.01,FALSE POSITIVE,0,7.50023955,2.916,273.2,21.06,901.0,155.6,1.194,29.0,5849.0,4.517,0.919
